Id	Longitude	Latitude	Depth	RecentDate	OldestDate	Archive	Material	DOI	Reference
841	7.639	66.969	1048.0	-0.049	-0.02	3	8	273	281
842	7.639	66.969	1048.0	-0.049	-0.02	3	8	273	281
843	-44.195	5.9067	4056.0	2.94	59.88	3	1	101	104
844	-44.195	5.9067	4056.0	2.94	59.3	3	8	101	104
845	-44.195	5.9067	4056.0	-0.09	502.45	3	1	274	282
846	-44.47	5.64	3528.0	1.28	59.96	3	1	101	104
847	-44.47	5.64	3528.0	7.74	417.56	3	1	274	282
848	-44.26	5.31	3288.0	0.26	59.96	3	1	101	104
849	-44.26	5.31	3288.0	3.2	435.11	3	1	274	282
850	-75.41667	31.68333	2972.0	68.17	143.5	3	8	177	181
851	-75.41667	31.68333	2972.0	68.17	145.0	3	1	177	181
852	-43.74167	5.975	4340.0	0.29	376.34	3	1	274	282
853	-89.48	-0.9	659.0	-0.051	1.153	2	6	275	283
854	51.95111	10.76694	1580.0	0.96	87.58	3	1	276	284
855	-99.2	17.4	934.0	6.908137931	7.24365625	4	9	277	285
856	-99.2	17.4	934.0	11.55280627	22.06101403	4	9	277	285
857	-99.2	17.4	934.0	-0.049602344	2.407060577	4	9	277	285
858	-99.2	17.4	934.0	6.91	7.24	4	9	277	285
859	-99.2	17.4	934.0	11.57	22.06	4	9	277	285
860	-99.2	17.4	934.0	-0.04	2.4	4	9	277	285
861	2.0	72.0	2900.0	0.0	71.0	3	1	15	15
862	5.01667	-53.0333	2850.0	5.9509	102.8	3	8	278	286
863	5.01667	-53.0333	2850.0	5.9509	102.8	3	8	278	286
864	5.01667	-53.0333	2850.0	5.9509	105.59	3	8	278	286
865	5.01667	-53.0333	2850.0	5.9509	105.59	3	8	278	286
866	5.01667	-53.0333	2850.0	5.9509	102.8	3	1	278	286
867	5.1305	-53.1804	2807.0	37.9843	443.6842	3	8	279	287
868	5.01667	-53.033	2850.0	0.11	37.38	3	8	279	287
869	74.98	36.61	3900.0	-0.048	0.05	5	3	280	288
870	74.98	36.61	3900.0	-0.048	0.05	5	3	280	288
871	74.98	36.61	3900.0	-0.048	0.05	5	3	280	288
872	74.98	36.61	3900.0	-0.048	0.05	5	3	280	288
873	74.98	36.61	3900.0	-0.048	0.05	5	3	280	288
874	74.98	36.61	3900.0	-0.048	0.05	5	3	280	288
875	74.93	35.9	2900.0	-0.048	1.0	5	3	280	288
876	-23.2313	56.0427	2301.0	7.0	861.0	3	1	281	289
877	-32.95833	41.002	3427.0	0.0	861.0	3	1	281	289
878	-21.0262	18.0772	3082.0	5.0	861.0	3	1	281	289
879	-23.2275	0.1073	3806.0	4.0	861.0	3	1	281	289
880	-83.73333	1.2	3450.0	9.0	861.0	3	1	281	289
881	-90.81833	-3.095	3296.0	3.0	861.0	3	1	281	289
882	-110.5183	0.18333	3839.0	4.0	861.0	3	1	281	289
883	-15.852092	57.514721	1134.0	2.0	861.0	3	1	281	289
884	-139.4	0.10111	4298.0	9.0	847.0	3	1	281	289
885	15.6	47.1	900.0	7.0795	10.324	4	9	70	290
886	15.6	47.1	900.0	7.78662	10.02708	4	9	282	290
887	-76.0	80.25	2200.0	-0.022	1.95	1	5	283	291
888	-43.83	65.18	2035.0	-0.028	1.95	1	5	283	291
889	-42.32	75.1	2917.0	-0.045	1.95	1	5	283	291
890	-7.65	36.888167	586.0	3.8	19.0	3	1	18	18
891	-7.813333	36.791667	583.0	3.5	15.2	3	1	18	18
892	-4.4	35.985	1288.0	0.0	15.5	3	8	18	18
893	-146.92	68.02	740.0	-0.058	0.15	2	2	284	292
894	-62.78333	45.88333	250.0	0.0	1.599	3	8	285	293
895	-62.78333	45.88333	250.0	0.0	1.1754	3	8	285	293
896	-57.6	33.68333	4583.0	0.0	3.115	3	1	286	294
897	-75.41667	31.66667	2975.0	1.197	18.53	3	1	287	295
898	-75.41667	31.66667	2975.0	1.197	19.941	3	8	287	295
899	-75.46667	31.71667	2924.0	2.345	18.986	3	8	287	295
900	-54.86	43.48	3975.0	1.78033	10.89131	3	8	288	296
901	-54.86	43.48	3975.0	1.78033	9.272	3	1	288	296
902	-54.86	43.48	3890.0	0.01981	1.69867	3	8	288	296
903	-54.86	43.48	3890.0	0.01981	1.69867	3	1	288	296
904	-55.83	43.06	3525.0	10.01533	17.40629	3	8	288	296
905	-149.22	61.55444	22.0	-0.057	0.542	2	2	289	297
906	-149.22	61.55444	22.0	-0.057	0.728	2	2	289	297
907	-149.22	61.55444	22.0	-0.057	0.728	2	2	289	297
908	81.75	42.87	2000.0	51.607	499.4936	4	9	290	298
909	81.75	42.87	2000.0	0.005	3.52	4	9	290	298
910	81.75	42.87	2000.0	3.57	9.89	4	9	290	298
911	81.75	42.87	2000.0	9.45	12.972	4	9	290	298
912	81.75	42.87	2000.0	8.429	22.787	4	9	290	298
913	125.82	6.3	2114.0			3	1	291	299
914	139.4008	39.57195	807.0	4.55	4.55	3	8	292	300
915	139.4008	39.57195	807.0	4.55	4.55	3	8	292	300
916	139.4008	39.57195	807.0	0.73	4.55	3	8	292	300
917	139.4008	39.57195	807.0	4.55	14.97	3	8	292	300
918	51.012819	-10.153833	4157.0	4.33	67.53	3	8	293	301
919	51.012819	-10.153833	4157.0	4.33	67.53	3	8	293	301
920	51.012819	-10.153833	4157.0	4.33	67.53	3	1	293	301
921	166.673	-16.009	1066.0	0.96	14.28	3	4	294	302
922	37.35	-3.08	5893.0	0.03	0.27	1	5	295	303
923	37.35	-3.08	5893.0	0.0	1.49	1	5	295	303
924	37.35	-3.08	5893.0	0.0	1.49	1	5	295	303
925	37.35	-3.08	5893.0	0.0	1.49	1	5	295	303
926	37.35	-3.08	5893.0	0.0	1.49	1	5	295	303
927	-80.4	78.4	1630.0	-0.045	1.799	1	5	296	304
928	10.55	47.95	1140.0	-0.047	2.943040288	4	9	297	305
929	11.67	47.08	2165.0	47.45	56.02	4	9	298	306
930	11.67	47.08	2165.0	47.84	58.32	4	9	298	306
931	39.9	15.71666	4.0	-0.04358	0.01942	3	4	299	307
932	-106.18	0.373	3606.0	0.7	29.7	3	1	69	70
933	-57.62	33.69	4583.0	1.2185	18.0641875	3	1	300	175
934	-57.62	33.69	4583.0	1.358362069	20.95778082	3	8	300	175
935	-43.21	4.86	3995.0	0.1	33.3	3	1	69	70
936	-42.89	4.95	4556.0	0.3	37.0	3	1	69	70
937	-43.04	4.79	4341.0	0.2	42.6	3	1	69	70
938	-43.38	4.56	3547.0	0.0	31.7	3	1	69	70
939	-43.7	4.36	3164.0	1.1	42.3	3	1	69	70
940	-43.41	4.34	3063.0	0.2	31.9	3	1	69	70
941	-43.49	4.34	2816.0	2.0	29.9	3	1	69	70
942	-43.31	4.76	3810.0	1.4	43.5	3	1	69	70
943	-74.43333	28.245	4758.0	70.86	138.71	3	1	301	308
944	-74.43333	28.245	4758.0	70.86	138.71	3	1	301	308
945	177.08	54.7	1007.0	10.6	86.38991304	3	8	302	309
946	34.43333	-11.3	500.0	14.3957015	140.2053906	2	6	303	309
947	34.43333	-11.3	500.0	14.3957015	140.2053906	2	6	303	309
948	34.18333	-10.01	500.0	0.096442115	78.92530797	2	6	303	309
949	34.18333	-10.01	500.0	0.096442115	78.92530797	2	6	303	309
950	14.16	64.89	570.0	-0.055	3.79188	4	9	304	310
951	97.2404	34.0122	4540.0	-0.052	6.001	2	6	23	24
952	97.2404	34.0122	4540.0	-0.053	14.544	2	6	23	24
953	97.2404	34.0122	4540.0	-0.053	14.544	2	6	23	24
954	97.2404	34.0122	4540.0	0.982	14.545	2	6	23	24
955	97.2404	34.0122	4540.0	-0.053	14.544	2	6	23	24
956	97.2404	34.0122	4540.0	-0.053	14.544	2	6	23	24
957	97.2404	34.0122	4540.0	6.744	6.744	2	6	23	24
958	-85.81667	-1.51333	2573.0	3.36	28.24	3	8	305	311
959	-85.81667	-1.51333	2573.0	3.36	28.24	3	8	305	311
960	-87.75	-2.86667	2246.0	0.0	30.0	3	8	305	311
961	-87.75	-2.86667	2246.0	0.0	30.0	3	8	305	311
962	-86.85	-1.41667	2180.0	5.39	27.07	3	8	305	311
963	-86.85	-1.41667	2180.0	5.39	27.07	3	8	305	311
964	-82.06667	-0.46667	1373.0	0.79	29.84	3	8	305	311
965	-82.06667	-0.46667	1373.0	0.79	29.84	3	8	305	311
966	-83.93	-3.583	2720.0	1.058	22.392	3	8	305	311
967	-89.6833	-1.2167	617.0	1.66	31.16	3	8	305	311
968	-106.7667	-5.51667	3182.0	2.247	34.642	3	8	305	311
969	-106.7667	-5.51667	3182.0	2.247	34.642	3	8	305	311
970	-84.65	-2.3667	2720.0	1.67	32.84	3	8	306	312
971	-89.6833	-1.2167	617.0	0.96	32.56	3	8	306	312
972	-85.433	6.9	2434.0	1.5	30.03	3	8	306	312
973	-3.89782	36.4521	795.0	1.5	13.1	3	1	18	18
974	-3.26114	36.15377	854.0	0.7	20.8	3	1	18	18
975	-64.7	32.466	12.0	-0.04438	0.15529	3	4	307	313
976	39.108167	-5.573167	195.0	1.335	9.71	3	8	308	314
977	39.108167	-5.573167	195.0	1.335	9.71	3	8	308	314
978	113.76694	-28.45194	5.0	-0.04438	0.15529	3	4	309	315
979	0.15639	45.64861	120.0	-0.054	0.59	5	3	70	316
980	0.15639	45.64861	120.0	-0.054	0.07	5	3	70	316
981	2.67	48.38	130.0	0.355	0.644	5	3	70	316
982	2.67	48.38	130.0	0.355	0.567	5	3	70	316
983	0.15639	45.64861	120.0	-0.049	0.324	5	3	70	316
984	0.15639	45.64861	120.0	0.3	0.59	5	3	70	316
985	113.312778	-8.008889	324.0	-0.05	1.098	2	6	310	317
986	144.883	-4.15	3.0	-0.043042	0.065458	3	4	261	270
987	144.883	-4.15	5.0	0.791666667	95.79166667	3	4	261	270
988	19.12	68.37	850.0	0.274	9.266	2	6	311	318
989	167.73166	50.42	3300.0	3.461	21.55	3	1	312	319
990	167.73166	50.42	3300.0	3.461	23.285	3	8	312	319
991	-44.37	-14.43	690.0	6.21	10.2	4	9	313	320
992	-44.37	-14.43	690.0	1.29	5.87	4	9	313	320
993	-45.2	-25.84	827.0	0.402	12.958	3	8	314	321
994	-109.467	22.99	624.0	1.39583333	235.7986111	3	1	315	322
995	112.8069	-66.7697	1370.0	8.99643334	21.02175077	1	5	316	323
996	146.3038	-16.637	278.0	0.43410853	814.5869565	3	1	317	324
997	94.433	29.813	4050.0	-0.056	-0.056	2	6	23	24
998	94.433	29.813	4050.0	-0.056	-0.056	2	6	23	24
999	94.433	29.813	4050.0	-0.056	-0.056	2	6	23	24
1000	94.433	29.813	4050.0	-0.056	-0.056	2	6	23	24
1001	94.433	29.813	4050.0	-0.056	-0.056	2	6	23	24
1002	94.456	29.825	4132.0	-0.056	-0.056	2	6	23	24
1003	94.456	29.825	4132.0	-0.056	-0.056	2	6	23	24
1004	94.456	29.825	4132.0	-0.056	-0.056	2	6	23	24
1005	94.456	29.825	4132.0	-0.056	-0.056	2	6	23	24
1006	94.456	29.825	4132.0	-0.056	-0.056	2	6	23	24
1007	96.716	29.654	4431.0	-0.056	-0.056	2	6	23	24
1008	96.716	29.654	4431.0	-0.056	-0.056	2	6	23	24
1009	96.716	29.654	4431.0	-0.056	-0.056	2	6	23	24
1010	96.716	29.654	4431.0	-0.056	-0.056	2	6	23	24
1011	96.716	29.654	4431.0	-0.056	-0.056	2	6	23	24
1012	112.8348	-66.7296	1368.0	-0.057	1.776	1	5	318	325
1013	159.361	0.3185	2520.0	4.3	470.0	3	8	319	326
1014	-90.95111	2.255	2348.0	1.0	361.0	3	8	319	326
1015	-90.95111	2.255	2348.0	1.0	989.0	3	1	320	327
1016	-92.4	0.51667	2830.0	1.2	135.1	3	8	321	328
1017	-92.4	0.51667	2830.0	1.2	135.1	3	1	321	328
1018	-112.49445	37.44418	2245.0	-0.037	0.428	5	3	322	329
1019	-107.81605	36.99832	2080.0	-0.032	0.328	5	3	322	329
1020	-107.72012	35.28096	2500.0	-0.032	0.328	5	3	322	329
1021	-108.55155	37.58333	2150.0	-0.032	0.368	5	3	322	329
1022	-110.23055	39.87712	2220.0	-0.032	0.198	5	3	322	329
1023	-118.7483	38.43201	2330.0	-0.032	0.298	5	3	322	329
1024	-109.89557	37.52429	1965.0	-0.037	0.458	5	3	322	329
1025	-115.46634	40.69124	2130.0	-0.032	0.158	5	3	322	329
1026	-105.55388	35.55558	2375.0	-0.032	0.348	5	3	322	329
1027	-107.93031	32.99723	2025.0	-0.032	0.293	5	3	322	329
1028	-111.982	34.8279	1470.0	-0.032	0.238	5	3	322	329
1029	-109.3461	34.08128	2090.0	-0.032	0.223	5	3	322	329
1030	-105.17778	40.78765	1860.0	-0.032	0.248	5	3	322	329
1031	-119.23648	34.72461	1370.0	-0.032	0.323	5	3	322	329
1032	84.12556	8.20917	1619.0	0.1	89.3	3	8	323	330
1033	84.12556	8.20917	1619.0	1.57	52.14	3	8	324	331
1034	116.554617	18.83515	3245.5	6.0	32720.0	3	1	325	332
